customer_id,customer_name,signup_date,segment,city,region,acquisition_channel
CUST00734,Customer 00734,2023-06-15,Consumer,Coimbatore,South,Organic Search
CUST00735,Customer 00735,2022-08-30,Small Business,Pune,West,Organic Search
CUST00736,Customer 00736,2023-07-12,Consumer,Kolkata,East,Paid Search
CUST00737,Customer 00737,2022-06-07,Consumer,Jaipur,North,Social Media
CUST00738,Customer 00738,2024-10-20,Small Business,Chennai,South,Organic Search
CUST00739,Customer 00739,2023-06-07,Small Business,Hyderabad,South,Direct
CUST00740,Customer 00740,2023-04-13,Small Business,Bengaluru,South,Organic Search
CUST00741,Customer 00741,2023-05-16,Consumer,Chennai,South,Paid Search
CUST00742,Customer 00742,2023-01-02,Corporate,Hyderabad,South,Direct
CUST00743,Customer 00743,2024-05-08,Consumer,Coimbatore,South,Organic Search
CUST00744,Customer 00744,2023-07-10,Small Business,Delhi,North,Social Media
CUST00745,Customer 00745,2024-10-25,Consumer,Bengaluru,South,Organic Search
CUST00746,Customer 00746,2024-11-22,Corporate,Mumbai,West,Direct
CUST00747,Customer 00747,2024-08-10,Small Business,Bengaluru,South,Email
CUST00748,Customer 00748,2023-11-02,Consumer,Pune,West,Social Media
CUST00749,Customer 00749,2023-02-15,Consumer,Delhi,North,Email
CUST00750,Customer 00750,2023-05-12,Consumer,Jaipur,North,Social Media
CUST00751,Customer 00751,2023-02-05,Small Business,Ahmedabad,West,Social Media
CUST00752,Customer 00752,2022-11-05,Consumer,Mumbai,West,Paid Search
CUST00753,Customer 00753,2025-01-14,Consumer,Mumbai,West,Email
CUST00754,Customer 00754,2023-11-18,Consumer,Chennai,South,Referral
CUST00755,Customer 00755,2022-08-01,Consumer,Pune,West,Direct
CUST00756,Customer 00756,2024-10-04,Corporate,Kolkata,East,Direct
CUST00757,Customer 00757,2023-07-28,Consumer,Hyderabad,South,Direct
CUST00758,Customer 00758,2024-04-25,Consumer,Coimbatore,South,Paid Search
CUST00759,Customer 00759,2025-04-04,Consumer,Bengaluru,South,Organic Search
CUST00760,Customer 00760,2022-06-03,Consumer,Kolkata,East,Organic Search
CUST00761,Customer 00761,2023-04-30,Consumer,Hyderabad,South,Direct
CUST00762,Customer 00762,2023-10-31,Consumer,Kolkata,East,Paid Search
CUST00763,Customer 00763,2023-02-20,Consumer,Bengaluru,South,Email
CUST00764,Customer 00764,2022-11-15,Consumer,Bengaluru,South,Paid Search
CUST00765,Customer 00765,2024-04-12,Consumer,Delhi,North,Paid Search
CUST00766,Customer 00766,2024-07-14,Consumer,Mumbai,West,Paid Search
CUST00767,Customer 00767,2022-07-05,Consumer,Bengaluru,South,Referral
CUST00768,Customer 00768,2022-03-24,Consumer,Jaipur,North,Direct
CUST00769,Customer 00769,2022-07-06,Consumer,Hyderabad,South,Direct
CUST00770,Customer 00770,2024-11-17,Consumer,Kolkata,East,Paid Search
CUST00771,Customer 00771,2022-03-05,Corporate,Hyderabad,South,Direct
CUST00772,Customer 00772,2025-01-31,Consumer,Coimbatore,South,Social Media
CUST00773,Customer 00773,2022-09-06,Consumer,Hyderabad,South,Email
CUST00774,Customer 00774,2022-09-25,Consumer,Mumbai,West,Paid Search
CUST00775,Customer 00775,2025-04-07,Consumer,Bengaluru,South,Direct
CUST00776,Customer 00776,2022-02-14,Corporate,Bengaluru,South,Organic Search
CUST00777,Customer 00777,2022-09-21,Consumer,Ahmedabad,West,Email
CUST00778,Customer 00778,2022-09-08,Consumer,Delhi,North,Social Media
CUST00779,Customer 00779,2025-03-21,Consumer,Hyderabad,South,Email
CUST00780,Customer 00780,2022-03-02,Consumer,Ahmedabad,West,Paid Search
CUST00781,Customer 00781,2023-03-16,Small Business,Delhi,North,Paid Search
CUST00782,Customer 00782,2022-11-01,Consumer,Ahmedabad,West,Referral
CUST00783,Customer 00783,2023-08-28,Consumer,Mumbai,West,Direct
CUST00784,Customer 00784,2022-05-05,Consumer,Ahmedabad,West,Paid Search
CUST00785,Customer 00785,2023-02-13,Consumer,Kolkata,East,Email
CUST00786,Customer 00786,2025-01-18,Small Business,Mumbai,West,Direct
CUST00787,Customer 00787,2024-09-09,Consumer,Delhi,North,Social Media
CUST00788,Customer 00788,2024-10-25,Consumer,Jaipur,North,Paid Search
CUST00789,Customer 00789,2023-10-16,Consumer,Chennai,South,Organic Search
CUST00790,Customer 00790,2022-04-30,Small Business,Pune,West,Social Media
CUST00791,Customer 00791,2025-04-11,Corporate,Delhi,North,Direct
CUST00792,Customer 00792,2023-05-23,Consumer,Bengaluru,South,Paid Search
CUST00793,Customer 00793,2023-03-26,Consumer,Chennai,South,Direct
CUST00794,Customer 00794,2023-12-28,Corporate,Kolkata,East,Direct
CUST00795,Customer 00795,2022-12-27,Consumer,Hyderabad,South,Paid Search
CUST00796,Customer 00796,2025-04-26,Consumer,Delhi,North,Referral
CUST00797,Customer 00797,2025-02-28,Consumer,Jaipur,North,Direct
CUST00798,Customer 00798,2025-01-15,Consumer,Ahmedabad,West,Social Media
CUST00799,Customer 00799,2022-04-26,Consumer,Bengaluru,South,Organic Search
CUST00800,Customer 00800,2024-09-05,Consumer,Coimbatore,South,Direct
CUST00801,Customer 00801,2022-09-25,Consumer,Mumbai,West,Organic Search
CUST00802,Customer 00802,2022-05-02,Consumer,Delhi,North,Social Media
CUST00803,Customer 00803,2022-08-16,Small Business,Hyderabad,South,Direct
CUST00804,Customer 00804,2024-02-05,Consumer,Bengaluru,South,Referral
CUST00805,Customer 00805,2022-07-26,Consumer,Jaipur,North,Paid Search
CUST00806,Customer 00806,2024-06-13,Small Business,Hyderabad,South,Direct
CUST00807,Customer 00807,2022-12-23,Consumer,Delhi,North,Social Media
CUST00808,Customer 00808,2024-01-01,Consumer,Jaipur,North,Social Media
CUST00809,Customer 00809,2024-02-14,Consumer,Hyderabad,South,Referral
CUST00810,Customer 00810,2022-12-30,Small Business,Hyderabad,South,Direct
CUST00811,Customer 00811,2024-03-12,Small Business,Jaipur,North,Email
CUST00812,Customer 00812,2022-03-08,Consumer,Jaipur,North,Paid Search
CUST00813,Customer 00813,2023-03-29,Consumer,Jaipur,North,Organic Search
CUST00814,Customer 00814,2022-10-16,Consumer,Ahmedabad,West,Organic Search
CUST00815,Customer 00815,2023-10-17,Consumer,Delhi,North,Direct
CUST00816,Customer 00816,2023-11-19,Consumer,Bengaluru,South,Paid Search
CUST00817,Customer 00817,2022-05-19,Consumer,Mumbai,West,Email
CUST00818,Customer 00818,2022-04-09,Consumer,Chennai,South,Email
CUST00819,Customer 00819,2024-04-27,Consumer,Hyderabad,South,Paid Search
CUST00820,Customer 00820,2024-02-08,Consumer,Coimbatore,South,Social Media
CUST00821,Customer 00821,2023-04-07,Consumer,Jaipur,North,Organic Search
CUST00822,Customer 00822,2023-08-27,Consumer,Chennai,South,Paid Search
CUST00823,Customer 00823,2022-06-01,Consumer,Bengaluru,South,Direct
CUST00824,Customer 00824,2022-06-03,Consumer,Hyderabad,South,Direct
CUST00825,Customer 00825,2023-11-24,Consumer,Bengaluru,South,Referral
CUST00826,Customer 00826,2022-03-05,Consumer,Ahmedabad,West,Referral
CUST00827,Customer 00827,2024-06-08,Consumer,Jaipur,North,Organic Search
CUST00828,Customer 00828,2023-01-25,Consumer,Mumbai,West,Social Media
CUST00829,Customer 00829,2023-06-28,Consumer,Coimbatore,South,Paid Search
CUST00830,Customer 00830,2022-04-12,Consumer,Bengaluru,South,Social Media
CUST00831,Customer 00831,2022-11-11,Consumer,Ahmedabad,West,Organic Search
CUST00832,Customer 00832,2023-08-27,Small Business,Bengaluru,South,Referral
CUST00833,Customer 00833,2023-02-13,Consumer,Ahmedabad,West,Organic Search
CUST00834,Customer 00834,2022-06-17,Consumer,Pune,West,Organic Search
CUST00835,Customer 00835,2024-08-22,Consumer,Kolkata,East,Referral
CUST00836,Customer 00836,2025-01-19,Consumer,Bengaluru,South,Paid Search
CUST00837,Customer 00837,2024-01-27,Consumer,Kolkata,East,Organic Search
CUST00838,Customer 00838,2024-08-10,Consumer,Ahmedabad,West,Email
CUST00839,Customer 00839,2022-05-07,Consumer,Jaipur,North,Referral
CUST00840,Customer 00840,2022-06-25,Consumer,Bengaluru,South,Email
CUST00841,Customer 00841,2025-04-22,Consumer,Kolkata,East,Organic Search
CUST00842,Customer 00842,2024-12-06,Consumer,Kolkata,East,Social Media
CUST00843,Customer 00843,2025-03-18,Small Business,Ahmedabad,West,Social Media
CUST00844,Customer 00844,2024-03-19,Small Business,Bengaluru,South,Referral
CUST00845,Customer 00845,2025-03-15,Small Business,Coimbatore,South,Email
CUST00846,Customer 00846,2022-10-29,Consumer,Jaipur,North,Email
CUST00847,Customer 00847,2022-12-09,Corporate,Hyderabad,South,Email
CUST00848,Customer 00848,2022-03-29,Consumer,Hyderabad,South,Direct
CUST00849,Customer 00849,2023-02-18,Corporate,Kolkata,East,Referral
CUST00850,Customer 00850,2023-06-13,Consumer,Jaipur,North,Email
CUST00851,Customer 00851,2022-06-28,Consumer,Bengaluru,South,Paid Search
CUST00852,Customer 00852,2023-07-20,Consumer,Delhi,North,Direct
CUST00853,Customer 00853,2025-04-18,Consumer,Chennai,South,Paid Search
CUST00854,Customer 00854,2022-11-03,Consumer,Kolkata,East,Social Media
CUST00855,Customer 00855,2022-08-05,Consumer,Bengaluru,South,Organic Search
CUST00856,Customer 00856,2025-01-01,Small Business,Pune,West,Direct
CUST00857,Customer 00857,2024-02-24,Consumer,Pune,West,Social Media
CUST00858,Customer 00858,2022-03-18,Consumer,Ahmedabad,West,Paid Search
CUST00859,Customer 00859,2025-05-31,Consumer,Jaipur,North,Paid Search
CUST00860,Customer 00860,2023-11-10,Consumer,Kolkata,East,Organic Search
CUST00861,Customer 00861,2023-07-05,Small Business,Ahmedabad,West,Organic Search
CUST00862,Customer 00862,2023-09-29,Consumer,Pune,West,Social Media
CUST00863,Customer 00863,2023-04-12,Consumer,Bengaluru,South,Direct
CUST00864,Customer 00864,2023-10-20,Consumer,Ahmedabad,West,Paid Search
CUST00865,Customer 00865,2023-01-20,Consumer,Bengaluru,South,Direct
CUST00866,Customer 00866,2024-09-19,Small Business,Kolkata,East,Direct
CUST00867,Customer 00867,2024-11-21,Small Business,Chennai,South,Organic Search
CUST00868,Customer 00868,2024-04-06,Consumer,Coimbatore,South,Direct
CUST00869,Customer 00869,2022-03-01,Consumer,Jaipur,North,Direct
CUST00870,Customer 00870,2022-04-29,Consumer,Mumbai,West,Social Media
CUST00871,Customer 00871,2023-02-12,Consumer,Delhi,North,Email
CUST00872,Customer 00872,2024-03-23,Consumer,Coimbatore,South,Organic Search
CUST00873,Customer 00873,2023-05-11,Consumer,Chennai,South,Social Media
CUST00874,Customer 00874,2024-08-29,Consumer,Hyderabad,South,Paid Search
CUST00875,Customer 00875,2023-06-14,Small Business,Hyderabad,South,Referral
CUST00876,Customer 00876,2022-02-26,Consumer,Pune,West,Organic Search
CUST00877,Customer 00877,2023-03-15,Small Business,Jaipur,North,Referral
CUST00878,Customer 00878,2023-07-06,Consumer,Mumbai,West,Social Media
CUST00879,Customer 00879,2024-08-28,Small Business,Chennai,South,Referral
CUST00880,Customer 00880,2022-01-18,Consumer,Jaipur,North,Referral
CUST00881,Customer 00881,2023-07-18,Consumer,Pune,West,Paid Search
CUST00882,Customer 00882,2024-07-29,Consumer,Delhi,North,Social Media
CUST00883,Customer 00883,2024-03-24,Consumer,Coimbatore,South,Organic Search
CUST00884,Customer 00884,2025-02-23,Consumer,Delhi,North,Referral
CUST00885,Customer 00885,2022-08-10,Consumer,Pune,West,Paid Search
CUST00886,Customer 00886,2023-10-28,Small Business,Pune,West,Paid Search
CUST00887,Customer 00887,2023-01-21,Consumer,Pune,West,Email
CUST00888,Customer 00888,2025-05-13,Consumer,Chennai,South,Paid Search
CUST00889,Customer 00889,2022-02-22,Consumer,Hyderabad,South,Direct
CUST00890,Customer 00890,2024-05-07,Consumer,Pune,West,Email
CUST00891,Customer 00891,2025-03-17,Small Business,Jaipur,North,Paid Search
CUST00892,Customer 00892,2024-12-30,Consumer,Mumbai,West,Social Media
CUST00893,Customer 00893,2024-11-04,Consumer,Delhi,North,Organic Search
CUST00894,Customer 00894,2023-01-06,Consumer,Coimbatore,South,Social Media
CUST00895,Customer 00895,2025-02-18,Small Business,Pune,West,Organic Search
CUST00896,Customer 00896,2022-07-02,Consumer,Delhi,North,Organic Search
CUST00897,Customer 00897,2024-05-11,Small Business,Pune,West,Paid Search
CUST00898,Customer 00898,2025-04-14,Consumer,Pune,West,Direct
CUST00899,Customer 00899,2022-04-20,Small Business,Ahmedabad,West,Social Media
CUST00900,Customer 00900,2022-05-26,Consumer,Jaipur,North,Organic Search
CUST00901,Customer 00901,2024-02-21,Consumer,Bengaluru,South,Paid Search
CUST00902,Customer 00902,2022-10-09,Corporate,Hyderabad,South,Paid Search
CUST00903,Customer 00903,2024-07-26,Consumer,Jaipur,North,Direct
CUST00904,Customer 00904,2022-06-15,Consumer,Hyderabad,South,Referral
CUST00905,Customer 00905,2023-10-04,Consumer,Hyderabad,South,Organic Search
CUST00906,Customer 00906,2023-03-05,Small Business,Pune,West,Organic Search
CUST00907,Customer 00907,2024-09-29,Small Business,Hyderabad,South,Email
CUST00908,Customer 00908,2024-06-07,Consumer,Hyderabad,South,Paid Search
CUST00909,Customer 00909,2024-02-25,Consumer,Ahmedabad,West,Social Media
CUST00910,Customer 00910,2022-01-29,Small Business,Delhi,North,Email
CUST00911,Customer 00911,2023-01-26,Consumer,Coimbatore,South,Organic Search
CUST00912,Customer 00912,2023-04-09,Consumer,Mumbai,West,Paid Search
CUST00913,Customer 00913,2022-07-30,Consumer,Hyderabad,South,Social Media
CUST00914,Customer 00914,2022-05-14,Small Business,Hyderabad,South,Paid Search
CUST00915,Customer 00915,2024-07-22,Small Business,Pune,West,Social Media
CUST00916,Customer 00916,2024-06-07,Small Business,Delhi,North,Direct
CUST00917,Customer 00917,2024-09-30,Consumer,Delhi,North,Organic Search
CUST00918,Customer 00918,2022-02-09,Consumer,Kolkata,East,Email
CUST00919,Customer 00919,2023-03-09,Small Business,Hyderabad,South,Social Media
CUST00920,Customer 00920,2022-09-10,Consumer,Hyderabad,South,Referral
CUST00921,Customer 00921,2024-02-08,Small Business,Chennai,South,Paid Search
CUST00922,Customer 00922,2022-04-10,Consumer,Coimbatore,South,Organic Search
CUST00923,Customer 00923,2022-02-10,Consumer,Bengaluru,South,Organic Search
CUST00924,Customer 00924,2024-02-18,Consumer,Ahmedabad,West,Paid Search
CUST00925,Customer 00925,2023-02-25,Consumer,Hyderabad,South,Referral
CUST00926,Customer 00926,2024-05-11,Consumer,Pune,West,Referral
CUST00927,Customer 00927,2025-05-25,Consumer,Pune,West,Paid Search
CUST00928,Customer 00928,2024-11-13,Consumer,Bengaluru,South,Organic Search
CUST00929,Customer 00929,2022-08-06,Consumer,Bengaluru,South,Referral
CUST00930,Customer 00930,2024-12-07,Corporate,Pune,West,Paid Search
CUST00931,Customer 00931,2023-08-28,Consumer,Kolkata,East,Social Media
CUST00932,Customer 00932,2024-09-11,Consumer,Mumbai,West,Organic Search
CUST00933,Customer 00933,2022-08-15,Small Business,Bengaluru,South,Referral
CUST00934,Customer 00934,2022-07-04,Small Business,Hyderabad,South,Organic Search
CUST00935,Customer 00935,2023-06-09,Consumer,Bengaluru,South,Social Media
CUST00936,Customer 00936,2023-06-25,Consumer,Pune,West,Organic Search
CUST00937,Customer 00937,2022-03-22,Small Business,Hyderabad,South,Paid Search
CUST00938,Customer 00938,2024-05-22,Small Business,Delhi,North,Organic Search
CUST00939,Customer 00939,2022-01-20,Small Business,Chennai,South,Referral
CUST00940,Customer 00940,2023-11-05,Consumer,Hyderabad,South,Paid Search
CUST00941,Customer 00941,2023-07-04,Small Business,Jaipur,North,Organic Search
CUST00942,Customer 00942,2023-01-10,Consumer,Delhi,North,Paid Search
CUST00943,Customer 00943,2023-07-11,Small Business,Ahmedabad,West,Referral
CUST00944,Customer 00944,2024-05-13,Consumer,Ahmedabad,West,Email
CUST00945,Customer 00945,2022-09-29,Consumer,Bengaluru,South,Organic Search
CUST00946,Customer 00946,2022-08-01,Consumer,Hyderabad,South,Social Media
CUST00947,Customer 00947,2024-06-16,Consumer,Jaipur,North,Paid Search
CUST00948,Customer 00948,2022-03-01,Small Business,Delhi,North,Direct
CUST00949,Customer 00949,2024-09-16,Corporate,Hyderabad,South,Organic Search
CUST00950,Customer 00950,2024-06-21,Consumer,Kolkata,East,Paid Search
CUST00951,Customer 00951,2022-01-26,Consumer,Delhi,North,Referral
CUST00952,Customer 00952,2025-03-03,Consumer,Jaipur,North,Direct
CUST00953,Customer 00953,2024-11-29,Consumer,Delhi,North,Referral
CUST00954,Customer 00954,2024-06-05,Consumer,Bengaluru,South,Organic Search
CUST00955,Customer 00955,2024-02-28,Consumer,Delhi,North,Email
CUST00956,Customer 00956,2022-04-22,Consumer,Jaipur,North,Direct
CUST00957,Customer 00957,2024-08-19,Small Business,Coimbatore,South,Direct
CUST00958,Customer 00958,2024-10-03,Consumer,Bengaluru,South,Paid Search
CUST00959,Customer 00959,2022-04-14,Consumer,Pune,West,Social Media
CUST00960,Customer 00960,2024-04-05,Small Business,Kolkata,East,Organic Search
CUST00961,Customer 00961,2025-03-19,Consumer,Ahmedabad,West,Direct
CUST00962,Customer 00962,2023-10-10,Consumer,Ahmedabad,West,Social Media
CUST00963,Customer 00963,2022-07-30,Consumer,Chennai,South,Organic Search
CUST00964,Customer 00964,2022-01-01,Small Business,Coimbatore,South,Email
CUST00965,Customer 00965,2023-09-16,Small Business,Jaipur,North,Social Media
CUST00966,Customer 00966,2023-11-30,Consumer,Ahmedabad,West,Organic Search
CUST00967,Customer 00967,2024-07-19,Consumer,Mumbai,West,Email
CUST00968,Customer 00968,2024-08-26,Consumer,Jaipur,North,Paid Search
CUST00969,Customer 00969,2022-08-22,Consumer,Ahmedabad,West,Referral
CUST00970,Customer 00970,2023-12-01,Consumer,Chennai,South,Referral
CUST00971,Customer 00971,2025-01-26,Consumer,Pune,West,Referral
CUST00972,Customer 00972,2022-12-03,Consumer,Chennai,South,Email
CUST00973,Customer 00973,2022-08-08,Consumer,Kolkata,East,Organic Search
CUST00974,Customer 00974,2024-03-15,Consumer,Bengaluru,South,Email
CUST00975,Customer 00975,2023-11-24,Consumer,Mumbai,West,Paid Search
CUST00976,Customer 00976,2022-09-10,Small Business,Jaipur,North,Social Media
CUST00977,Customer 00977,2024-10-29,Consumer,Jaipur,North,Social Media
CUST00978,Customer 00978,2022-04-10,Consumer,Coimbatore,South,Paid Search
CUST00979,Customer 00979,2024-09-16,Corporate,Jaipur,North,Email
CUST00980,Customer 00980,2025-03-30,Consumer,Hyderabad,South,Email
CUST00981,Customer 00981,2024-03-04,Consumer,Bengaluru,South,Referral
CUST00982,Customer 00982,2024-10-29,Small Business,Delhi,North,Paid Search
CUST00983,Customer 00983,2023-05-24,Consumer,Jaipur,North,Direct
CUST00984,Customer 00984,2024-07-16,Small Business,Pune,West,Organic Search
CUST00985,Customer 00985,2024-11-15,Consumer,Jaipur,North,Referral
CUST00986,Customer 00986,2025-02-07,Consumer,Delhi,North,Organic Search
CUST00987,Customer 00987,2023-08-19,Consumer,Jaipur,North,Direct
CUST00988,Customer 00988,2022-12-31,Consumer,Hyderabad,South,Referral
CUST00989,Customer 00989,2022-08-25,Small Business,Delhi,North,Social Media
CUST00990,Customer 00990,2025-03-14,Corporate,Jaipur,North,Referral
CUST00991,Customer 00991,2023-08-09,Small Business,Coimbatore,South,Paid Search
CUST00992,Customer 00992,2024-12-06,Consumer,Chennai,South,Paid Search
CUST00993,Customer 00993,2022-04-26,Consumer,Chennai,South,Email
CUST00994,Customer 00994,2023-08-10,Consumer,Hyderabad,South,Organic Search
CUST00995,Customer 00995,2023-08-28,Consumer,Chennai,South,Social Media
CUST00996,Customer 00996,2024-07-15,Consumer,Delhi,North,Direct
CUST00997,Customer 00997,2023-04-05,Small Business,Coimbatore,South,Social Media
CUST00998,Customer 00998,2024-11-12,Small Business,Mumbai,West,Email
CUST00999,Customer 00999,2022-04-07,Corporate,Pune,West,Paid Search
CUST01000,Customer 01000,2025-02-04,Consumer,Delhi,North,Email
CUST01001,Customer 01001,2024-06-26,Small Business,Mumbai,West,Direct
CUST01002,Customer 01002,2025-04-20,Consumer,Delhi,North,Referral
CUST01003,Customer 01003,2023-08-26,Consumer,Mumbai,West,Direct
CUST01004,Customer 01004,2023-01-18,Corporate,Bengaluru,South,Email
CUST01005,Customer 01005,2024-02-12,Consumer,Bengaluru,South,Paid Search
CUST01006,Customer 01006,2022-09-24,Consumer,Pune,West,Email
CUST01007,Customer 01007,2023-11-08,Consumer,Chennai,South,Direct
CUST01008,Customer 01008,2022-11-11,Corporate,Chennai,South,Social Media
CUST01009,Customer 01009,2023-09-09,Consumer,Jaipur,North,Social Media
CUST01010,Customer 01010,2022-05-30,Small Business,Delhi,North,Paid Search
CUST01011,Customer 01011,2023-01-12,Consumer,Mumbai,West,Email
CUST01012,Customer 01012,2024-05-01,Consumer,Hyderabad,South,Paid Search
CUST01013,Customer 01013,2023-03-30,Small Business,Delhi,North,Referral
CUST01014,Customer 01014,2024-01-09,Consumer,Delhi,North,Direct
CUST01015,Customer 01015,2024-12-22,Consumer,Jaipur,North,Social Media
CUST01016,Customer 01016,2022-08-23,Consumer,Chennai,South,Paid Search
CUST01017,Customer 01017,2023-05-15,Corporate,Jaipur,North,Referral
CUST01018,Customer 01018,2024-02-21,Small Business,Delhi,North,Direct
CUST01019,Customer 01019,2023-06-10,Consumer,Kolkata,East,Paid Search
CUST01020,Customer 01020,2024-02-07,Consumer,Coimbatore,South,Social Media
CUST01021,Customer 01021,2022-03-31,Consumer,Ahmedabad,West,Referral
CUST01022,Customer 01022,2024-11-18,Consumer,Delhi,North,Organic Search
CUST01023,Customer 01023,2024-12-28,Consumer,Coimbatore,South,Organic Search
CUST01024,Customer 01024,2024-05-18,Small Business,Mumbai,West,Organic Search
CUST01025,Customer 01025,2022-05-28,Small Business,Kolkata,East,Organic Search
CUST01026,Customer 01026,2023-11-11,Consumer,Ahmedabad,West,Organic Search
CUST01027,Customer 01027,2023-05-31,Consumer,Hyderabad,South,Social Media
CUST01028,Customer 01028,2023-06-14,Consumer,Mumbai,West,Social Media
CUST01029,Customer 01029,2024-06-05,Consumer,Kolkata,East,Paid Search
CUST01030,Customer 01030,2024-12-31,Consumer,Bengaluru,South,Email
CUST01031,Customer 01031,2025-04-14,Consumer,Bengaluru,South,Email
CUST01032,Customer 01032,2024-10-26,Consumer,Delhi,North,Email
CUST01033,Customer 01033,2025-05-27,Consumer,Pune,West,Email
CUST01034,Customer 01034,2024-02-21,Consumer,Ahmedabad,West,Referral
CUST01035,Customer 01035,2022-11-17,Consumer,Ahmedabad,West,Organic Search
CUST01036,Customer 01036,2025-01-22,Consumer,Kolkata,East,Referral
CUST01037,Customer 01037,2024-02-04,Corporate,Pune,West,Organic Search
CUST01038,Customer 01038,2022-10-17,Consumer,Coimbatore,South,Organic Search
CUST01039,Customer 01039,2024-03-18,Consumer,Jaipur,North,Direct
CUST01040,Customer 01040,2023-03-07,Small Business,Pune,West,Direct
CUST01041,Customer 01041,2023-03-10,Consumer,Delhi,North,Referral
CUST01042,Customer 01042,2022-10-19,Consumer,Coimbatore,South,Organic Search
CUST01043,Customer 01043,2023-02-02,Consumer,Pune,West,Referral
CUST01044,Customer 01044,2022-04-22,Small Business,Jaipur,North,Direct
CUST01045,Customer 01045,2024-08-02,Consumer,Coimbatore,South,Organic Search
CUST01046,Customer 01046,2023-05-29,Consumer,Bengaluru,South,Email
CUST01047,Customer 01047,2023-11-09,Consumer,Ahmedabad,West,Referral
CUST01048,Customer 01048,2022-07-24,Consumer,Mumbai,West,Organic Search
CUST01049,Customer 01049,2023-10-13,Consumer,Mumbai,West,Paid Search
CUST01050,Customer 01050,2025-04-11,Consumer,Pune,West,Social Media
CUST01051,Customer 01051,2024-05-27,Consumer,Delhi,North,Paid Search
CUST01052,Customer 01052,2024-06-12,Consumer,Mumbai,West,Paid Search
CUST01053,Customer 01053,2024-09-09,Consumer,Delhi,North,Paid Search
CUST01054,Customer 01054,2024-09-24,Consumer,Pune,West,Organic Search
CUST01055,Customer 01055,2022-06-17,Small Business,Jaipur,North,Direct
CUST01056,Customer 01056,2025-01-08,Consumer,Hyderabad,South,Email
CUST01057,Customer 01057,2022-06-04,Small Business,Bengaluru,South,Email
CUST01058,Customer 01058,2025-04-06,Consumer,Chennai,South,Email
CUST01059,Customer 01059,2022-03-17,Consumer,Mumbai,West,Social Media
CUST01060,Customer 01060,2024-08-24,Consumer,Coimbatore,South,Organic Search
CUST01061,Customer 01061,2023-04-03,Small Business,Kolkata,East,Social Media
CUST01062,Customer 01062,2022-10-02,Consumer,Pune,West,Social Media
CUST01063,Customer 01063,2024-01-16,Consumer,Kolkata,East,Referral
CUST01064,Customer 01064,2022-12-06,Small Business,Jaipur,North,Organic Search
CUST01065,Customer 01065,2023-01-02,Consumer,Hyderabad,South,Social Media
CUST01066,Customer 01066,2024-09-17,Corporate,Hyderabad,South,Organic Search
CUST01067,Customer 01067,2023-04-20,Consumer,Ahmedabad,West,Paid Search
CUST01068,Customer 01068,2023-02-28,Consumer,Chennai,South,Email
CUST01069,Customer 01069,2024-08-19,Small Business,Kolkata,East,Direct
CUST01070,Customer 01070,2023-10-26,Consumer,Chennai,South,Direct
CUST01071,Customer 01071,2023-06-24,Consumer,Pune,West,Social Media
CUST01072,Customer 01072,2024-02-15,Consumer,Kolkata,East,Referral
CUST01073,Customer 01073,2024-11-24,Consumer,Bengaluru,South,Direct
CUST01074,Customer 01074,2024-11-23,Consumer,Mumbai,West,Email
CUST01075,Customer 01075,2024-09-24,Small Business,Delhi,North,Direct
CUST01076,Customer 01076,2024-10-24,Small Business,Chennai,South,Paid Search
CUST01077,Customer 01077,2022-06-07,Consumer,Mumbai,West,Paid Search
CUST01078,Customer 01078,2023-01-18,Consumer,Hyderabad,South,Referral
CUST01079,Customer 01079,2023-04-17,Consumer,Bengaluru,South,Paid Search
CUST01080,Customer 01080,2024-09-13,Consumer,Bengaluru,South,Social Media
CUST01081,Customer 01081,2022-11-27,Consumer,Jaipur,North,Paid Search
CUST01082,Customer 01082,2022-03-30,Consumer,Mumbai,West,Social Media
CUST01083,Customer 01083,2024-11-15,Consumer,Hyderabad,South,Social Media
CUST01084,Customer 01084,2022-12-07,Consumer,Chennai,South,Organic Search
CUST01085,Customer 01085,2025-05-12,Corporate,Kolkata,East,Referral
CUST01086,Customer 01086,2022-06-25,Consumer,Pune,West,Referral
CUST01087,Customer 01087,2024-09-13,Consumer,Ahmedabad,West,Email
CUST01088,Customer 01088,2022-10-20,Small Business,Jaipur,North,Email
CUST01089,Customer 01089,2024-11-12,Consumer,Hyderabad,South,Email
CUST01090,Customer 01090,2024-07-17,Consumer,Delhi,North,Organic Search
CUST01091,Customer 01091,2024-02-29,Consumer,Kolkata,East,Organic Search
CUST01092,Customer 01092,2024-10-29,Consumer,Coimbatore,South,Email
CUST01093,Customer 01093,2022-07-17,Consumer,Jaipur,North,Direct
CUST01094,Customer 01094,2022-03-21,Small Business,Jaipur,North,Social Media
CUST01095,Customer 01095,2022-07-10,Consumer,Bengaluru,South,Organic Search
CUST01096,Customer 01096,2025-01-09,Small Business,Jaipur,North,Direct
CUST01097,Customer 01097,2024-12-05,Consumer,Kolkata,East,Direct
CUST01098,Customer 01098,2024-05-28,Consumer,Coimbatore,South,Email
CUST01099,Customer 01099,2023-12-19,Consumer,Kolkata,East,Email
CUST01100,Customer 01100,2022-07-20,Consumer,Jaipur,North,Paid Search
CUST01101,Customer 01101,2022-06-21,Consumer,Mumbai,West,Direct
