order_item_id,order_id,product_id,quantity,discount_pct,gross_sales,net_sales,profit
ITEM0003776,ORD002740,PROD0057,3,0.2,52482.75,41986.2,7668.42
ITEM0003777,ORD001801,PROD0215,3,0,55743.15,55743.15,20975.19
ITEM0003778,ORD001670,PROD0199,3,0.05,54290.04,51575.54,20140.28
ITEM0003779,ORD004450,PROD0153,1,0.1,8892.34,8003.11,1828.23
ITEM0003780,ORD004327,PROD0018,2,0.15,28228.6,23994.31,5917.21
ITEM0003781,ORD001221,PROD0149,1,0.2,16805.53,13444.42,644.09
ITEM0003782,ORD003096,PROD0029,1,0,13719.5,13719.5,4248.17
ITEM0003783,ORD000914,PROD0220,3,0.1,72770.7,65493.63,13849.2
ITEM0003784,ORD000998,PROD0102,2,0.05,41439.32,39367.35,14554.35
ITEM0003785,ORD003766,PROD0015,1,0,6077.14,6077.14,1768.63
ITEM0003786,ORD000971,PROD0031,1,0.15,1480.59,1258.5,394.01
ITEM0003787,ORD003845,PROD0114,2,0.1,31712.88,28541.59,2635.05
ITEM0003788,ORD000852,PROD0153,2,0.05,17784.68,16895.45,4545.69
ITEM0003789,ORD003631,PROD0009,2,0.1,48503.14,43652.83,14202.57
ITEM0003790,ORD000399,PROD0141,1,0.1,9820.32,8838.29,2641.09
ITEM0003791,ORD000568,PROD0039,1,0.15,12140.61,10319.52,712.15
ITEM0003792,ORD004189,PROD0057,1,0.1,17494.25,15744.83,4305.57
ITEM0003793,ORD004015,PROD0139,1,0.15,18079.77,15367.8,3807.92
ITEM0003794,ORD003706,PROD0218,2,0.1,998.52,898.67,313.49
ITEM0003795,ORD004135,PROD0040,1,0.05,14977.96,14229.06,4142.11
ITEM0003796,ORD002853,PROD0160,1,0.1,6180.13,5562.12,596.16
ITEM0003797,ORD003209,PROD0138,2,0.25,2434.62,1825.96,35.52
ITEM0003798,ORD003662,PROD0065,4,0.05,27323.44,25957.27,6551.95
ITEM0003799,ORD001920,PROD0004,3,0.2,18873.3,15098.64,-307.83
ITEM0003800,ORD004669,PROD0183,1,0.2,16951.92,13561.54,1638.55
ITEM0003801,ORD002109,PROD0125,3,0.1,21695.94,19526.35,1485.82
ITEM0003802,ORD002908,PROD0005,1,0.25,1965.77,1474.33,-222
ITEM0003803,ORD001771,PROD0099,1,0,3220.88,3220.88,676.65
ITEM0003804,ORD000720,PROD0017,3,0.05,46300.02,43985.02,6736.27
ITEM0003805,ORD004276,PROD0017,1,0.1,15433.34,13890.01,1473.76
ITEM0003806,ORD004381,PROD0047,4,0.15,106695.32,90691.02,19912.7
ITEM0003807,ORD003324,PROD0079,4,0.1,35761.48,32185.33,10899.25
ITEM0003808,ORD000976,PROD0165,1,0,14878.45,14878.45,3754.08
ITEM0003809,ORD002672,PROD0015,2,0.1,12154.28,10938.85,2321.83
ITEM0003810,ORD001374,PROD0170,3,0.05,17168.64,16310.21,6213.14
ITEM0003811,ORD000867,PROD0096,3,0.1,49767.18,44790.46,11993.17
ITEM0003812,ORD001932,PROD0121,5,0,32642.9,32642.9,10929
ITEM0003813,ORD001825,PROD0031,3,0.15,4441.77,3775.5,1182.03
ITEM0003814,ORD000514,PROD0094,1,0.15,23049.93,19592.44,2287.8
ITEM0003815,ORD001977,PROD0098,3,0.15,52938.39,44997.63,6479.49
ITEM0003816,ORD000216,PROD0071,3,0.1,87443.07,78698.76,27443.7
ITEM0003817,ORD002490,PROD0111,2,0.05,9912.88,9417.24,2814.24
ITEM0003818,ORD002145,PROD0016,2,0.1,18590,16731,2385.24
ITEM0003819,ORD004476,PROD0017,1,0.1,15433.34,13890.01,1473.76
ITEM0003820,ORD001825,PROD0158,1,0,775.02,775.02,292.17
ITEM0003821,ORD004586,PROD0145,3,0.25,60012.15,45009.11,-126.16
ITEM0003822,ORD000596,PROD0160,4,0,24720.52,24720.52,4856.68
ITEM0003823,ORD004382,PROD0153,1,0.1,8892.34,8003.11,1828.23
ITEM0003824,ORD003490,PROD0174,1,0.1,11980.65,10782.58,736.37
ITEM0003825,ORD004282,PROD0019,3,0.15,5307.15,4511.08,1057.57
ITEM0003826,ORD002526,PROD0021,1,0.1,20513.07,18461.76,3946.75
ITEM0003827,ORD003185,PROD0025,1,0.15,1633.66,1388.61,74.34
ITEM0003828,ORD001247,PROD0214,2,0,32734.44,32734.44,6554.64
ITEM0003829,ORD000017,PROD0105,3,0.1,40113.99,36102.59,7872.5
ITEM0003830,ORD004564,PROD0008,1,0.1,16675.42,15007.88,1028.18
ITEM0003831,ORD002824,PROD0142,1,0.25,5869.7,4402.27,845.51
ITEM0003832,ORD000096,PROD0066,2,0.1,5862.56,5276.3,1083.22
ITEM0003833,ORD004829,PROD0180,1,0.1,5579.14,5021.23,1784.19
ITEM0003834,ORD002334,PROD0002,1,0,14642.7,14642.7,3492.99
ITEM0003835,ORD000685,PROD0094,1,0.15,23049.93,19592.44,2287.8
ITEM0003836,ORD003389,PROD0024,1,0.1,13202.39,11882.15,2060.47
ITEM0003837,ORD004988,PROD0112,1,0,9574.88,9574.88,2451.12
ITEM0003838,ORD002541,PROD0157,1,0.2,10189.54,8151.63,2099.08
ITEM0003839,ORD003436,PROD0068,2,0,38798.04,38798.04,16552.68
ITEM0003840,ORD002216,PROD0151,4,0.05,13558.92,12880.97,4516.25
ITEM0003841,ORD004146,PROD0055,1,0.05,1759.13,1671.17,184.86
ITEM0003842,ORD004908,PROD0147,1,0,23011.13,23011.13,5555.66
ITEM0003843,ORD003306,PROD0060,1,0.2,5374.61,4299.69,239.92
ITEM0003844,ORD001097,PROD0038,1,0.15,1889.37,1605.96,129.36
ITEM0003845,ORD003879,PROD0015,2,0.1,12154.28,10938.85,2321.83
ITEM0003846,ORD001356,PROD0109,1,0.05,11612.58,11031.95,3381.43
ITEM0003847,ORD002953,PROD0190,1,0.05,17149.88,16292.39,4340.61
ITEM0003848,ORD002280,PROD0066,2,0.05,5862.56,5569.43,1376.35
ITEM0003849,ORD001975,PROD0134,2,0,50701.32,50701.32,17313.86
ITEM0003850,ORD002567,PROD0166,3,0.1,84317.43,75885.69,23300.55
ITEM0003851,ORD004932,PROD0071,2,0.1,58295.38,52465.84,18295.8
ITEM0003852,ORD003037,PROD0027,1,0.1,24200.54,21780.49,5878.34
ITEM0003853,ORD002970,PROD0095,3,0.05,10618.83,10087.89,1678.68
ITEM0003854,ORD001678,PROD0121,1,0.1,6528.58,5875.72,1532.94
ITEM0003855,ORD001768,PROD0157,1,0,10189.54,10189.54,4136.99
ITEM0003856,ORD002619,PROD0043,3,0,43701.72,43701.72,14759.22
ITEM0003857,ORD001806,PROD0038,1,0.05,1889.37,1794.9,318.3
ITEM0003858,ORD001186,PROD0025,2,0.1,3267.32,2940.59,312.05
ITEM0003859,ORD003954,PROD0203,2,0.1,27830.8,25047.72,8615.12
ITEM0003860,ORD003582,PROD0043,2,0.1,29134.48,26221.03,6926.03
ITEM0003861,ORD001825,PROD0096,1,0.1,16589.06,14930.15,3997.72
ITEM0003862,ORD002122,PROD0220,2,0.15,48513.8,41236.73,6807.11
ITEM0003863,ORD004287,PROD0012,5,0.05,60893.75,57849.06,22583.66
ITEM0003864,ORD004248,PROD0044,2,0.05,42536.42,40409.6,9970.04
ITEM0003865,ORD003899,PROD0220,2,0,48513.8,48513.8,14084.18
ITEM0003866,ORD003106,PROD0048,1,0.05,7008.44,6658.02,1196.04
ITEM0003867,ORD003611,PROD0192,1,0.05,2966.21,2817.9,331.65
ITEM0003868,ORD003702,PROD0006,2,0.15,41037.32,34881.72,6561.32
ITEM0003869,ORD001289,PROD0162,2,0.15,25976.26,22079.82,1344.68
ITEM0003870,ORD003794,PROD0186,1,0,15961.48,15961.48,5439.01
ITEM0003871,ORD000496,PROD0095,1,0,3539.61,3539.61,736.54
ITEM0003872,ORD001114,PROD0108,1,0.05,9612.83,9132.19,1919.32
ITEM0003873,ORD000678,PROD0105,5,0.05,66856.65,63513.82,16463.67
ITEM0003874,ORD000165,PROD0017,1,0.05,15433.34,14661.67,2245.42
ITEM0003875,ORD001112,PROD0163,4,0.15,4618.28,3925.54,-30.5
ITEM0003876,ORD001762,PROD0214,1,0,16367.22,16367.22,3277.32
ITEM0003877,ORD002340,PROD0114,1,0.05,15856.44,15063.62,2110.35
ITEM0003878,ORD003111,PROD0218,2,0.1,998.52,898.67,313.49
ITEM0003879,ORD003453,PROD0055,2,0,3518.26,3518.26,545.64
ITEM0003880,ORD003602,PROD0152,2,0.1,29809.88,26828.89,8534.05
ITEM0003881,ORD004301,PROD0008,3,0.1,50026.26,45023.63,3084.53
ITEM0003882,ORD002727,PROD0064,1,0.1,17720.44,15948.4,5812.28
ITEM0003883,ORD004779,PROD0141,2,0,19640.64,19640.64,7246.24
ITEM0003884,ORD001441,PROD0181,1,0.15,9140.75,7769.64,1822.48
ITEM0003885,ORD001827,PROD0169,3,0.05,13442.79,12770.65,4804.18
ITEM0003886,ORD002705,PROD0116,2,0.05,18927.48,17981.11,4249.27
ITEM0003887,ORD001600,PROD0195,2,0.15,23097.3,19632.7,3187.2
ITEM0003888,ORD003187,PROD0070,3,0.05,68087.73,64683.34,23707.57
ITEM0003889,ORD001299,PROD0161,1,0.05,5144.07,4886.87,1105
ITEM0003890,ORD001385,PROD0040,1,0.2,14977.96,11982.37,1895.42
ITEM0003891,ORD001684,PROD0201,1,0.1,13631.5,12268.35,3722.02
ITEM0003892,ORD002101,PROD0174,1,0.25,11980.65,8985.49,-1060.72
ITEM0003893,ORD004818,PROD0145,2,0.05,40008.1,38007.69,7917.51
ITEM0003894,ORD001718,PROD0133,1,0,12826.23,12826.23,5093.43
ITEM0003895,ORD003081,PROD0012,3,0.1,36536.25,32882.62,11723.38
ITEM0003896,ORD004855,PROD0205,2,0.1,37821.12,34039.01,8968.37
ITEM0003897,ORD002155,PROD0088,1,0.2,11290.59,9032.47,1473.86
ITEM0003898,ORD004336,PROD0052,1,0,15366.49,15366.49,5063.36
ITEM0003899,ORD001155,PROD0019,1,0.25,1769.05,1326.79,175.62
ITEM0003900,ORD004230,PROD0188,1,0.05,2699.06,2564.11,518.32
ITEM0003901,ORD001520,PROD0125,1,0.15,7231.98,6147.18,133.67
ITEM0003902,ORD000867,PROD0193,1,0.1,20594.36,18534.92,6664.87
ITEM0003903,ORD001562,PROD0163,1,0.05,1154.57,1096.84,107.83
ITEM0003904,ORD002729,PROD0167,4,0.15,99701,84745.85,26160.69
ITEM0003905,ORD001444,PROD0081,2,0.1,12608.24,11347.42,4059.74
ITEM0003906,ORD003141,PROD0158,1,0,775.02,775.02,292.17
ITEM0003907,ORD002615,PROD0044,2,0.1,42536.42,38282.78,7843.22
ITEM0003908,ORD004772,PROD0173,2,0,25589.9,25589.9,7224.98
ITEM0003909,ORD004493,PROD0132,2,0.1,39502.2,35551.98,9441.16
ITEM0003910,ORD003143,PROD0196,1,0,5795.45,5795.45,1670.17
ITEM0003911,ORD000030,PROD0118,1,0.1,8894.09,8004.68,2404.21
ITEM0003912,ORD001429,PROD0053,2,0,35829.02,35829.02,7251.34
ITEM0003913,ORD003392,PROD0131,1,0.1,3237.12,2913.41,874.71
ITEM0003914,ORD004575,PROD0170,1,0.05,5722.88,5436.74,2071.05
ITEM0003915,ORD002229,PROD0054,3,0.1,42886.29,38597.66,6358.04
ITEM0003916,ORD000926,PROD0216,1,0.1,9615.86,8654.27,1428.76
ITEM0003917,ORD004050,PROD0127,3,0.05,83479.89,79305.9,27117.96
ITEM0003918,ORD004580,PROD0201,4,0.15,54526,46347.1,12161.78
ITEM0003919,ORD000596,PROD0184,2,0.1,11181.6,10063.44,2890.74
ITEM0003920,ORD004132,PROD0015,3,0.05,18231.42,17319.85,4394.32
ITEM0003921,ORD002434,PROD0179,1,0.15,3209.28,2727.89,599.22
ITEM0003922,ORD003842,PROD0146,4,0.05,23807,22616.65,7368.41
ITEM0003923,ORD003079,PROD0132,2,0.05,39502.2,37527.09,11416.27
ITEM0003924,ORD000961,PROD0143,1,0.15,22087.39,18774.28,4407.48
ITEM0003925,ORD000270,PROD0017,3,0.15,46300.02,39355.02,2106.27
ITEM0003926,ORD003871,PROD0072,1,0.1,10173.22,9155.9,2924.48
ITEM0003927,ORD001872,PROD0027,1,0.2,24200.54,19360.43,3458.28
ITEM0003928,ORD002923,PROD0159,2,0.05,9713.48,9227.81,1879.91
ITEM0003929,ORD000061,PROD0056,1,0.1,12603.87,11343.48,3799.41
ITEM0003930,ORD000876,PROD0035,1,0.1,27570.44,24813.4,8096.41
ITEM0003931,ORD003669,PROD0202,2,0.05,37449.54,35577.06,13445.74
ITEM0003932,ORD002003,PROD0036,1,0.05,10450.84,9928.3,3380.51
ITEM0003933,ORD004461,PROD0142,1,0,5869.7,5869.7,2312.94
ITEM0003934,ORD002601,PROD0157,3,0,30568.62,30568.62,12410.97
ITEM0003935,ORD001792,PROD0007,3,0,29800.65,29800.65,11806.47
ITEM0003936,ORD002819,PROD0034,3,0,30173.34,30173.34,10238.16
ITEM0003937,ORD003247,PROD0023,2,0.1,29801.2,26821.08,6625.64
ITEM0003938,ORD000080,PROD0148,1,0,14269.11,14269.11,3957.12
ITEM0003939,ORD000349,PROD0005,4,0.15,7863.08,6683.62,-101.7
ITEM0003940,ORD003766,PROD0155,2,0.05,8805.78,8365.49,851.59
ITEM0003941,ORD002654,PROD0017,1,0.15,15433.34,13118.34,702.09
ITEM0003942,ORD001392,PROD0040,1,0.1,14977.96,13480.16,3393.21
ITEM0003943,ORD000616,PROD0056,2,0.2,25207.74,20166.19,5078.05
ITEM0003944,ORD001447,PROD0008,3,0.1,50026.26,45023.63,3084.53
ITEM0003945,ORD004588,PROD0217,1,0.1,10834.24,9750.82,2864.79
ITEM0003946,ORD000041,PROD0020,3,0.15,35466.15,30146.23,3679.81
ITEM0003947,ORD003180,PROD0158,1,0.15,775.02,658.77,175.92
ITEM0003948,ORD001936,PROD0209,1,0.2,6536.37,5229.1,217.21
ITEM0003949,ORD004058,PROD0037,3,0,58297.2,58297.2,13778.16
ITEM0003950,ORD002313,PROD0094,1,0.15,23049.93,19592.44,2287.8
ITEM0003951,ORD004518,PROD0002,1,0.15,14642.7,12446.3,1296.59
ITEM0003952,ORD001677,PROD0177,2,0.2,39894.72,31915.78,3645.96
ITEM0003953,ORD001874,PROD0062,4,0.05,9313.8,8848.11,2429.63
ITEM0003954,ORD000918,PROD0103,2,0.1,42382.24,38144.02,10164.48
ITEM0003955,ORD002667,PROD0018,1,0.15,14114.3,11997.15,2958.6
ITEM0003956,ORD004721,PROD0070,1,0,22695.91,22695.91,9037.32
ITEM0003957,ORD002001,PROD0010,3,0.05,36307.56,34492.18,13565.44
ITEM0003958,ORD000612,PROD0208,2,0.05,30361.58,28843.5,10562.94
ITEM0003959,ORD001696,PROD0057,2,0,34988.5,34988.5,12109.98
ITEM0003960,ORD003243,PROD0114,1,0.15,15856.44,13477.97,524.7
ITEM0003961,ORD004805,PROD0214,4,0.15,65468.88,55648.55,3288.95
ITEM0003962,ORD002404,PROD0001,1,0,4107.99,4107.99,659.02
ITEM0003963,ORD001651,PROD0087,2,0.1,38490.06,34641.05,8321.81
ITEM0003964,ORD003399,PROD0087,1,0.1,19245.03,17320.53,4160.91
ITEM0003965,ORD001822,PROD0204,1,0.1,11121.95,10009.76,3605.53
ITEM0003966,ORD004240,PROD0093,1,0.05,9683.07,9198.92,3427.57
ITEM0003967,ORD004957,PROD0026,2,0.15,26550.28,22567.74,6133.54
ITEM0003968,ORD000160,PROD0180,1,0.15,5579.14,4742.27,1505.23
ITEM0003969,ORD002445,PROD0027,1,0.1,24200.54,21780.49,5878.34
ITEM0003970,ORD003999,PROD0093,1,0.15,9683.07,8230.61,2459.26
ITEM0003971,ORD003527,PROD0133,1,0,12826.23,12826.23,5093.43
ITEM0003972,ORD003206,PROD0093,1,0.15,9683.07,8230.61,2459.26
ITEM0003973,ORD000146,PROD0058,2,0.15,17278.2,14686.47,3082.17
ITEM0003974,ORD003033,PROD0216,1,0.15,9615.86,8173.48,947.97
ITEM0003975,ORD002380,PROD0100,3,0.05,65874.3,62580.58,11257.93
ITEM0003976,ORD001322,PROD0016,1,0,9295,9295,2122.12
ITEM0003977,ORD004898,PROD0006,1,0,20518.66,20518.66,6358.46
ITEM0003978,ORD000778,PROD0097,4,0,40747.28,40747.28,14675.44
ITEM0003979,ORD004279,PROD0141,4,0,39281.28,39281.28,14492.48
ITEM0003980,ORD000130,PROD0216,2,0.15,19231.72,16346.96,1895.94
ITEM0003981,ORD002860,PROD0009,1,0.05,24251.57,23038.99,8313.86
ITEM0003982,ORD004739,PROD0042,1,0.2,21135.45,16908.36,2627.45
ITEM0003983,ORD003877,PROD0163,1,0,1154.57,1154.57,165.56
ITEM0003984,ORD003287,PROD0025,3,0.1,4900.98,4410.88,468.07
ITEM0003985,ORD001191,PROD0173,2,0.1,25589.9,23030.91,4665.99
ITEM0003986,ORD002325,PROD0051,2,0.1,41654.68,37489.21,5445.03
ITEM0003987,ORD002833,PROD0109,2,0.15,23225.16,19741.39,4440.35
ITEM0003988,ORD004572,PROD0213,2,0.1,37933.98,34140.58,7001.62
ITEM0003989,ORD001349,PROD0003,1,0,504.44,504.44,76.87
ITEM0003990,ORD004553,PROD0125,1,0,7231.98,7231.98,1218.47
ITEM0003991,ORD001863,PROD0099,2,0.05,6441.76,6119.67,1031.21
ITEM0003992,ORD002330,PROD0125,1,0.05,7231.98,6870.38,856.87
ITEM0003993,ORD002069,PROD0075,2,0.15,23130.8,19661.18,6003.6
ITEM0003994,ORD003843,PROD0030,2,0.1,17987.88,16189.09,4467.11
ITEM0003995,ORD003587,PROD0076,1,0,1470.09,1470.09,312.92
ITEM0003996,ORD002430,PROD0094,2,0.05,46099.86,43794.87,9185.59
ITEM0003997,ORD004587,PROD0014,1,0.1,6126.24,5513.62,1872.49
ITEM0003998,ORD000152,PROD0110,2,0.05,25793.74,24504.05,7729.39
ITEM0003999,ORD003855,PROD0051,4,0.1,83309.36,74978.42,10890.06
ITEM0004000,ORD002084,PROD0035,3,0.1,82711.32,74440.19,24289.22
ITEM0004001,ORD004862,PROD0066,1,0.1,2931.28,2638.15,541.61
ITEM0004002,ORD000312,PROD0201,2,0.1,27263,24536.7,7444.04
ITEM0004003,ORD001307,PROD0067,1,0.1,9651.29,8686.16,2432.27
ITEM0004004,ORD000954,PROD0068,2,0.1,38798.04,34918.24,12672.88
ITEM0004005,ORD003621,PROD0011,1,0.05,13446.1,12773.8,4435.64
ITEM0004006,ORD000050,PROD0113,1,0.1,19139.62,17225.66,1330.39
ITEM0004007,ORD003506,PROD0004,1,0.05,6291.1,5976.55,841.06
ITEM0004008,ORD002750,PROD0083,3,0.05,46740.99,44403.94,4145.5
ITEM0004009,ORD000658,PROD0049,1,0,24110.14,24110.14,7559.65
ITEM0004010,ORD003451,PROD0048,5,0.1,35042.2,31537.98,4228.08
ITEM0004011,ORD004719,PROD0089,1,0,9991.19,9991.19,1862.08
ITEM0004012,ORD003031,PROD0069,2,0,2901.8,2901.8,1133.38
ITEM0004013,ORD002027,PROD0115,2,0.05,5065.34,4812.07,1594.69
ITEM0004014,ORD004501,PROD0069,2,0.1,2901.8,2611.62,843.2
ITEM0004015,ORD003651,PROD0049,2,0.05,48220.28,45809.27,12708.29
ITEM0004016,ORD003327,PROD0159,2,0,9713.48,9713.48,2365.58
ITEM0004017,ORD004450,PROD0042,3,0.1,63406.35,57065.72,14222.99
ITEM0004018,ORD002900,PROD0112,4,0,38299.52,38299.52,9804.48
ITEM0004019,ORD000499,PROD0201,3,0.05,40894.5,38849.78,13210.79
ITEM0004020,ORD003166,PROD0072,2,0.15,20346.44,17294.47,4831.63
ITEM0004021,ORD003929,PROD0097,1,0.1,10186.82,9168.14,2650.18
ITEM0004022,ORD002914,PROD0098,1,0.2,17646.13,14116.9,1277.52
ITEM0004023,ORD004548,PROD0067,4,0,38605.16,38605.16,13589.6
ITEM0004024,ORD000637,PROD0167,3,0.2,74775.75,59820.6,15881.73
ITEM0004025,ORD002505,PROD0064,2,0.15,35440.88,30124.75,9852.51
ITEM0004026,ORD004699,PROD0149,2,0.05,33611.06,31930.51,6329.85
ITEM0004027,ORD000128,PROD0149,2,0,33611.06,33611.06,8010.4
ITEM0004028,ORD003539,PROD0031,1,0.1,1480.59,1332.53,468.04
ITEM0004029,ORD002744,PROD0196,3,0.05,17386.35,16517.03,4141.19
ITEM0004030,ORD004332,PROD0174,3,0.05,35941.95,34144.85,4006.22
ITEM0004031,ORD002733,PROD0037,1,0.05,19432.4,18460.78,3621.1
ITEM0004032,ORD004437,PROD0195,1,0.15,11548.65,9816.35,1593.6
ITEM0004033,ORD000966,PROD0138,2,0,2434.62,2434.62,644.18
ITEM0004034,ORD004611,PROD0203,3,0,41746.2,41746.2,17097.3
ITEM0004035,ORD002859,PROD0048,2,0.05,14016.88,13316.04,2392.08
ITEM0004036,ORD004954,PROD0198,5,0,3985.15,3985.15,586.95
ITEM0004037,ORD002776,PROD0050,1,0.1,2523.89,2271.5,501.87
ITEM0004038,ORD001797,PROD0004,2,0.1,12582.2,11323.98,1053
ITEM0004039,ORD000435,PROD0059,2,0.1,8782.06,7903.85,2253.25
ITEM0004040,ORD000153,PROD0027,2,0.1,48401.08,43560.97,11756.67
ITEM0004041,ORD003801,PROD0203,1,0,13915.4,13915.4,5699.1
ITEM0004042,ORD000534,PROD0149,3,0,50416.59,50416.59,12015.6
ITEM0004043,ORD000143,PROD0085,1,0.1,26654.63,23989.17,8163.27
ITEM0004044,ORD000832,PROD0149,1,0.1,16805.53,15124.98,2324.65
ITEM0004045,ORD003974,PROD0076,4,0.15,5880.36,4998.31,369.63
ITEM0004046,ORD002854,PROD0181,1,0.15,9140.75,7769.64,1822.48
ITEM0004047,ORD004843,PROD0030,3,0.05,26981.82,25632.73,8049.76
ITEM0004048,ORD003725,PROD0205,1,0.05,18910.56,17965.03,5429.71
ITEM0004049,ORD002501,PROD0063,1,0.1,11036.75,9933.08,1234.95
ITEM0004050,ORD002601,PROD0191,3,0.1,56407.77,50766.99,5370.6
ITEM0004051,ORD003479,PROD0156,1,0.2,262.65,210.12,56.47
ITEM0004052,ORD001340,PROD0145,1,0.15,20004.05,17003.44,1958.35
ITEM0004053,ORD001857,PROD0043,2,0.05,29134.48,27677.76,8382.76
ITEM0004054,ORD002167,PROD0059,1,0,4391.03,4391.03,1565.73
ITEM0004055,ORD000646,PROD0147,2,0,46022.26,46022.26,11111.32
ITEM0004056,ORD003352,PROD0104,2,0.1,24479.44,22031.5,7745.14
ITEM0004057,ORD000895,PROD0068,1,0.05,19399.02,18429.07,7306.39
ITEM0004058,ORD001567,PROD0006,3,0.05,61555.98,58478.18,15997.58
ITEM0004059,ORD001890,PROD0039,4,0.15,48562.44,41278.07,2848.59
ITEM0004060,ORD003637,PROD0099,3,0.1,9662.64,8696.38,1063.69
ITEM0004061,ORD003535,PROD0009,4,0.15,97006.28,82455.34,23554.82
ITEM0004062,ORD000711,PROD0150,1,0.15,14070,11959.5,3781.34
ITEM0004063,ORD001312,PROD0175,1,0.15,13788.03,11719.83,1057.43
ITEM0004064,ORD003505,PROD0192,1,0.05,2966.21,2817.9,331.65
ITEM0004065,ORD001762,PROD0119,1,0,2687.17,2687.17,500.6
ITEM0004066,ORD001785,PROD0020,2,0.05,23644.1,22461.89,4817.61
ITEM0004067,ORD002354,PROD0020,1,0.15,11822.05,10048.74,1226.6
ITEM0004068,ORD003945,PROD0184,1,0.1,5590.8,5031.72,1445.37
ITEM0004069,ORD004601,PROD0037,1,0,19432.4,19432.4,4592.72
ITEM0004070,ORD002351,PROD0119,1,0.2,2687.17,2149.74,-36.83
ITEM0004071,ORD000207,PROD0114,1,0.1,15856.44,14270.8,1317.53
ITEM0004072,ORD003945,PROD0203,2,0.15,27830.8,23656.18,7223.58
ITEM0004073,ORD002557,PROD0031,1,0.2,1480.59,1184.47,319.98
ITEM0004074,ORD002859,PROD0204,4,0.15,44487.8,37814.63,12197.71
ITEM0004075,ORD003704,PROD0050,1,0,2523.89,2523.89,754.26
ITEM0004076,ORD003248,PROD0132,2,0.1,39502.2,35551.98,9441.16
ITEM0004077,ORD003314,PROD0104,1,0.1,12239.72,11015.75,3872.57
ITEM0004078,ORD000155,PROD0004,2,0.1,12582.2,11323.98,1053
ITEM0004079,ORD004952,PROD0069,1,0.05,1450.9,1378.36,494.15
ITEM0004080,ORD001021,PROD0077,2,0.05,28888.94,27444.49,10620.29
ITEM0004081,ORD004155,PROD0189,5,0,88976.7,88976.7,32557.5
ITEM0004082,ORD003060,PROD0111,1,0.1,4956.44,4460.8,1159.3
ITEM0004083,ORD000387,PROD0174,2,0.05,23961.3,22763.23,2670.81
ITEM0004084,ORD000562,PROD0131,2,0,6474.24,6474.24,2396.84
ITEM0004085,ORD001064,PROD0073,1,0.1,9607.45,8646.71,2619.48
ITEM0004086,ORD001513,PROD0143,2,0,44174.78,44174.78,15441.18
ITEM0004087,ORD000538,PROD0120,1,0.1,432.78,389.5,90.74
ITEM0004088,ORD000279,PROD0208,2,0.05,30361.58,28843.5,10562.94
ITEM0004089,ORD003555,PROD0214,1,0.05,16367.22,15548.86,2458.96
ITEM0004090,ORD001599,PROD0177,1,0,19947.36,19947.36,5812.45
ITEM0004091,ORD003699,PROD0035,2,0.1,55140.88,49626.79,16192.81
ITEM0004092,ORD001651,PROD0134,2,0,50701.32,50701.32,17313.86
ITEM0004093,ORD002781,PROD0002,2,0,29285.4,29285.4,6985.98
ITEM0004094,ORD004298,PROD0202,2,0.05,37449.54,35577.06,13445.74
ITEM0004095,ORD000918,PROD0168,1,0.05,19458.66,18485.73,6139.88
ITEM0004096,ORD003379,PROD0066,2,0.15,5862.56,4983.18,790.1
ITEM0004097,ORD001619,PROD0144,2,0.1,47303.2,42572.88,10441.5
ITEM0004098,ORD000785,PROD0053,3,0.2,53743.53,42994.82,128.3
ITEM0004099,ORD003892,PROD0167,1,0.1,24925.25,22432.73,7786.44
ITEM0004100,ORD003993,PROD0208,2,0.1,30361.58,27325.42,9044.86
ITEM0004101,ORD004574,PROD0020,1,0.2,11822.05,9457.64,635.5
ITEM0004102,ORD004749,PROD0048,1,0.1,7008.44,6307.6,845.62
ITEM0004103,ORD002041,PROD0009,4,0,97006.28,97006.28,38105.76
ITEM0004104,ORD003257,PROD0125,1,0,7231.98,7231.98,1218.47
ITEM0004105,ORD001954,PROD0063,1,0,11036.75,11036.75,2338.62
ITEM0004106,ORD003880,PROD0195,2,0.1,23097.3,20787.57,4342.07
ITEM0004107,ORD001266,PROD0131,1,0.1,3237.12,2913.41,874.71
ITEM0004108,ORD000118,PROD0121,1,0.2,6528.58,5222.86,880.08
ITEM0004109,ORD002056,PROD0136,1,0,20289.27,20289.27,2660.97
ITEM0004110,ORD000249,PROD0064,2,0.1,35440.88,31896.79,11624.55
ITEM0004111,ORD004400,PROD0020,1,0.1,11822.05,10639.84,1817.7
ITEM0004112,ORD001994,PROD0114,2,0.05,31712.88,30127.24,4220.7
ITEM0004113,ORD004425,PROD0085,3,0.1,79963.89,71967.5,24489.8
ITEM0004114,ORD000475,PROD0199,2,0,36193.36,36193.36,15236.52
ITEM0004115,ORD001506,PROD0202,1,0.2,18724.77,14979.82,3914.16
ITEM0004116,ORD000790,PROD0071,1,0.05,29147.69,27690.31,10605.29
ITEM0004117,ORD004863,PROD0082,1,0.15,1349.68,1147.23,354.87
ITEM0004118,ORD004834,PROD0133,2,0.05,25652.46,24369.84,8904.24
ITEM0004119,ORD001429,PROD0011,1,0.1,13446.1,12101.49,3763.33
ITEM0004120,ORD004192,PROD0107,1,0.1,14258.33,12832.5,3503.51
ITEM0004121,ORD002791,PROD0111,2,0.1,9912.88,8921.59,2318.59
